transaction_id,order_ref,product_code,product_name,supplier_code,supplier_name,distributor_code,distributor_name,pharmacy_code,pharmacy_name,order_date,lead_time,delivery_date,quantity_ordered,quantity_delivered,unit_cost,transport_cost,total_cost,status,batch_no,expiry_date,storage_temp,postcode,notes
T100467,OR-60357,PN005,Salbutamol Inhaler,S004,HealQuick,D003,Scotland Regional Hub,PH001,St Thomas Hospital Pharmacy,2024-10-05,5,2024-10-10,20,20.0,0.76,228.14,243.34,Partial,B1450,Sep 09 2026,Cold Chain,B1 1AA,short shipment
T101112,OR-28411,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D004,Wales Depot,PH006,Northside Pharmacy,16/09/2024,5,09/21/2024,250,250.0,5.19,202.68,1500.18,Delivered,B7191,2026-09-05,2 to 8°C,SE1 9RT,"
please confirm"
T100640,OR-63577,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH005,County General Pharmacy,2023.11.07,3,11/10/2023,50,50.0,£22.87,282.91,1426.41,Returned,,08/10/2024,18C,SE1 9RT,short shipment
T100167,OR-55698,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D002,North West Depot,PH008,Lakeside Pharmacy,12/29/2024,10,2025-01-08,300,300.0,9.5,45.99,2895.99,Cancelled,B1458,19/11/2025,2-8C,M1 2AB,call before delivery
T100038,OR-62260,PN005,Salbutamol Inhaler,S003,UKPharma Dist,D002,North West Depot,PH010,University Hospital Pharmacy,17/08/2024,7,2024-08-24,500,500.0,2.76,192.57,1572.57,Partial,B2195,24/07/2025,Cold Chain,Unknown,handle with care
T100699,OR-28884,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,15/07/2023,3,18/07/2023,10,10.0,1.44,177.73,192.13,Cancelled,B2862,17/03/2025,,,call before delivery
T100089,OR-12213,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH003,City Clinic Pharmacy,2025/03/02,10,12/03/2025,50,50.0,48.67,46.13,2479.63,Delivered,,Feb 27 2026,2-8C,B1 1AA,temperature sensitive
T101546,OR-27826,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH004,Community Health Pharmacy,02/18/2024,4,2024-02-22,300,172.0,12.42,112.5,3938.5,Delivered,3206,30/12/2025,Refrigerated,M1 2AB,temperature sensitive
T100860,OR-57809,PN007,Omeprazole 20mg Capsule,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,2023-09-18,7,09/26/2023,300,300.0,58.87,,17661.0,Partial,,Apr 12 2024,ambient,SE1 9RT,short shipment
T101152,OR-35817,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2024-09-05,3,09/08/2024,200,200.0,23.57,117.62,4831.62,Returned,B7617,2026-02-10,18C,B1 1AA,
T101085,OR-38801,PN005,Salbutamol Inhaler,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH005,County General Pharmacy,2025/04/03,4,2025-04-08,250,250.0,51.7,189.14,13114.14,Partial,B3488,Jan 10 2026,Room Temp,LS1 1UR,call before delivery
T101563,OR-51971,PN001,Amoxicillin 500mg Capsule,S002,MediSupply Ltd,D004,Wales Depot,PH008,Lakeside Pharmacy,10/12/2024,4,12/14/2024,250,184.0,65.41,72.62,16425.12,Delivered,B4648,11/01/2027,Room Temp,N/A,call before delivery
T100491,OR-68493,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D004,Wales Depot,PH008,Lakeside Pharmacy,2024-05-29,5,03/06/2024,300,158.0,63.89,216.81,19383.81,Returned,,26/11/2024,2 to 8°C,LS1 1UR,urgent
T100333,OR-81712,PN010,Co-codamol 30/500 Tablet,S002,MediSupply Ltd,D004,Wales Depot,PH006,Northside Pharmacy,2023-06-01,3,06/05/2023,0,0.0,£28.29,144.84,144.84,In Transit,B9273,Jan 01 2025,Refrigerated,B1 1AA,
T100028,OR-56019,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D001,Central Hub London,PH007,Southcare Pharmacy,01/20/2023,14,05/02/2023,200,200.0,62.49,253.35,12751.35,Returned,,2024-05-31,ambient,SE1 9RT,short shipment
T101055,OR-19423,PN004,Atorvastatin 20mg Tabl3t,S005,GlobalMeds,D002,North West Depot,PH006,Northside Pharmacy,2025/03/03,4,2025-03-07,250,250.0,59.36,91.76,14931.76,Partial,B8516,17/11/2025,2-8C,M1 2AB,"handle with care
please confirm"
T101453,OR-24064,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D005,East England Depot,PH004,Community Health Pharmacy,2023.06.14,n/a,TBD,200,200.0,6.83,,1366.0,In Transit,B4297,2025-05-17,Cold Chain,Unknown,short shipment
T100927,OR-64275,PN004,Atorvastatin 20mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH009,Midtown Pharmacy,01/21/2023,2,01/25/2023,250,250.0,66.71,294.67,16972.17,Cancelled,B9442,Mar 22 2024,Room Temp,SE1 9RT,call before delivery
T100164,OR-92786,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,09/09/2023,7,09/18/2023,300,300.0,30.99,238.38,9509.88,Delivered,B9476,01/06/2024,2 to 8°C,SE1 9RT,call before delivery
T100895,OR-43314-DUP,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D005,East England Depot,PH004,Community Health Pharmacy,04/12/2023,4,04/16/2023,20,20.0,23.25,274.59,739.59,Partial,B5320,09/10/2023,Refrigerated,M1 2AB,—
T100483,OR-78907,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,04/01/2025,2,2025-01-06,20,13.0,£28.98,14.03,593.63,In Transit,B1610,Apr 16 2026,18C,SE1 9RT,urgent
T100935,OR-25655,PN007,Omeprazole 20mg Capsule,S001,NHS Supply Chain,D005,East England Depot,PH008,Lakeside Pharmacy,12-Oct-2024,2,2024-10-14,20,20.0,18.47,263.06,632.46,Cancelled,B2315,Mar 03 2026,2-8C,,handle with care
T101014,OR-23525,PN004,Atorvastatin  20mg  Tablet,S003,UKPharma Dist,D002,North West Depot,PH004,Community Health Pharmacy,10/20/2023,4,2023-10-25,10,10.0,29.23,128.22,420.52,Delivered,B7453,05/11/2024,2 to 8°C,,handle with care
T100576,OR-56448,PN001,Amoxicillin 500mg Capsule,S003,UKPharma Dist,D005,East England Depot,PH010,University Hospital Pharmacy,2023-11-25,-2,11/23/2023,500,500.0,31.81,103.24,16008.24,In Transit,B9167,Aug 15 2025,2 to 8°C,,urgent
T100736,OR-68955,PN007,Omeprazole  20mg  Capsule,S005,GlobalMeds,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,04-Feb-2023,14,2023-02-18,20,20.0,51.0,171.2,1191.2,In Transit,B4869,2025-05-15,18C,SE1 9RT,short shipment
T100644,OR-46610,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D001,Central Hub London,PH008,Lakeside Pharmacy,2025.03.28,2,30/03/2025,100,100.0,33.59,22.17,3381.17,Partial,B1598,2025-10-18,ambient,SE1 9RT,handle with care
T100229,OR-35407,PN004,Atorvastatin 20mg Tabl3t,S003,UKPharma Dist,D002,North West Depot,PH003,City Clinic Pharmacy,2025-03-04,14,19/03/2025,2444,2444.0,39.08,253.11,95764.63,Returned,B1339,Oct 25 2026,Room Temp,SE1 9RT,temperature sensitive
T100718,OR-31631,PN008,Flu  Vaccine,S003,UKPharma Dist,D005,East England Depot,PH004,Community Health Pharmacy,03/27/2025,4,,200,200.0,1.43,288.71,574.71,Returned,B2968,Mar 27 2026,Refrigerated,Unknown,short shipment
T101169,OR-75037,PN004,Atorvastatin 20mg Tablet,S005,GlobalMeds,D004,Wales Depot,PH006,Northside Pharmacy,07/20/2023,2,07/22/2023,150,150.0,66.16,153.45,10077.45,Returned,B4468,17/09/2025,Cold Chain,Unknown,handle with care
T101303,OR-31866,PN006,Warfarin 2mg Tablet,S004,HealQuick,D001,Central Hub London,PH009,Midtown Pharmacy,01/06/2023,7,10/06/2023,500,500.0,37.05,272.85,18797.85,Cancelled,B3334,15/02/2025,Room Temp,,short shipment
T100917,OR-19780,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH007,Southcare Pharmacy,11/27/2024,4,12/02/2024,250,250.0,66.55,72.7,16710.2,Returned,B6316,N/A,18C,LS1 1UR,
T101047,OR-29835,PN002,Paracetamol 500mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH010,University Hospital Pharmacy,2025/01/11,7,01/20/2025,20,20.0,9.88,266.93,464.53,Partial,B8260,Apr 10 2026,ambient,B1 1AA,call before delivery
T100107,OR-94004,PN001,Amoxicillin 500mg Capsule,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,12/14/2024,3,12/19/2024,300,300.0,40.85,151.79,12406.79,Returned,B4912,Aug 15 2025,2 to 8°C,Unknown,urgent
T101233,OR-25284,PN003,insulin glargine 100iu/ml,S002,MediSupply Ltd,D002,North West Depot,PH008,Lakeside Pharmacy,04/04/2023,4,04/08/2023,10,10.0,£68.88,95.02,783.82,Partial,B1142,Jun 22 2025,Room Temp,LS1 1UR,handle with care
T100557,OR-59496,PN006,Warfarin 2mg Tablet,S004,HealQuick,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,2024-03-29,2,01/04/2024,250,250.0,36.52,295.64,9425.64,Partial,B8778,03/10/2025,ambient,LS1 1UR,
T100874,OR-38959,PN010,Co-codamol 30/500 Tablet,S003,UKPharma Dist,D005,East England Depot,PH009,Midtown Pharmacy,17-Sep-2023,14,2023-10-01,150,150.0,18.16,66.68,2790.68,Cancelled,B2191,Dec 10 2025,2 to 8°C,Unknown,short shipment
T100929,OR-10424,PN005,Salbutamol  Inhaler,S003,UKPharma Dist,D003,Scotland Regional Hub,PH006,Northside Pharmacy,2023.08.18,10,28/08/2023,10,5.0,38.51,103.66,488.76,Returned,B2972,Nov 25 2025,2-8C,SE1 9RT,
T101030,OR-19749,PN002,paracetamol 500mg tablet,S003,UKPharma Dist,D004,Wales Depot,PH001,St Thomas Hospital Pharmacy,02/12/2024,14,2024-12-16,200,200.0,56.48,10.73,11306.73,Cancelled,,15/02/2026,Room Temp,M1 2AB,
T101075,OR-45248,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D001,Central Hub London,PH007,Southcare Pharmacy,08/11/2023,10,21/08/2023,200,200.0,43.74,299.46,9047.46,Delivered,B3259,Nov 14 2024,18C,M1 2AB,—
T100869,OR-42412,PN005,Salbutamol Inhaler,S003,UKPharma Dist,D002,North West Depot,PH008,Lakeside Pharmacy,05/02/2025,4,02/09/2025,300,300.0,22.72,11.08,6827.08,Returned,B7294,11/04/2027,ambient,B1 1AA,
T101343,OR-70368,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D002,North West Depot,PH002,Royal Infirmary Pharmacy,2024-11-24,7,2024-12-03,250,250.0,34.06,282.73,8797.73,In Transit,B7539,2025-06-15,2-8C,LS1 1UR,short shipment
T100835,OR-69253,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH007,Southcare Pharmacy,2024-05-21,2,05/23/2024,50,50.0,52.84,152.74,2794.74,Cancelled,B6637,2026-10-22,2 to 8°C,B1 1AA,handle with care
T100720,OR-88068,PN001,Amoxicillin 500mg Capsule,S004,HealQuick,D001,Central Hub London,PH002,Royal Infirmary Pharmacy,12/06/2024,7,14/12/2024,500,500.0,57.35,118.16,28793.16,Partial,B9514,2026-10-16,ambient,LS1 1UR,handle with care
T100703,OR-74717,PN010,Co-codamol  30/500  Tablet,S001,NHS Supply Chain,D002,North West Depot,PH007,Southcare Pharmacy,13-Nov-2023,5,11/18/2023,150,150.0,4.84,179.84,905.84,Cancelled,B6992,04/12/2025,ambient,B1 1AA,short shipment
T100446,OR-44848,PN005,Salbutamol Inhaler,S005,GlobalMeds,D005,East England Depot,PH008,Lakeside Pharmacy,19-Aug-2024,7,08/28/2024,300,300.0,£13.85,223.56,4378.56,Delivered,B5902,26/08/2025,2-8C,M1 2AB,handle with care
T100259,OR-67012,PN009,Metformin 500mg Tablet,S003,UKPharma Dist,D005,East England Depot,PH009,Midtown Pharmacy,29-Apr-2025,14,14 May 2025,20,20.0,49.54,31.38,1022.18,In Transit,B6483,05/02/2026,ambient,N/A,short shipment
T100074,OR-72287,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D005,East England Depot,PH006,Northside Pharmacy,27-May-2025,-3,2025-05-26,500,500.0,58.58,264.04,29554.04,Partial,B8750,Sep 01 2026,Refrigerated,ls1 1ur,handle with care
T100436,OR-12593,PN009,Metformin 500mg Tablet,S005,GlobalMeds,D002,North West Depot,PH004,Community Health Pharmacy,04/14/2025,10,04/24/2025,200,200.0,72.4,56.96,14536.96,In Transit,B3496,Apr 17 2027,Room Temp,B1 1AA,
T100390,OR-45173,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,05/19/2023,14,2023-06-02,0,0.0,25.99,218.85,218.85,Partial,B3765,2024-08-12,ambient,,short shipment
T100171,OR-80533,PN005,Salbutamol Inhaler,S002,MediSupply Ltd,D001,Central Hub London,PH003,City Clinic Pharmacy,2025/01/26,4,30/01/2025,50,50.0,26.03,135.82,1437.32,Cancelled,6381,2027-07-03,Refrigerated,SE1 9RT,call before delivery
T101024,OR-46481,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D001,Central Hub London,PH007,Southcare Pharmacy,05/29/2023,14,06/12/2023,100,100.0,44.47,116.36,4563.36,Returned,B4714,2025-11-08,ambient,B1 1AA,urgent
T101392,OR-23598,PN006,Warfarin 2mg Tablet,S001,NHS Supply Chain,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2025-04-23,10,05/05/2025,20,20.0,71.31,,1426.2,Returned,B7646,Jul 27 2026,2 to 8°C,SE1 9RT,call before delivery
T101571,OR-81001,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D002,North West Depot,PH003,City Clinic Pharmacy,19/06/2025,14,04/07/2025,10,10.0,54.66,20.2,566.8,Delivered,B5195,2026-10-28,ambient,LS1 1UR,
T101098,OR-69203,PN003,Insulin Glargine 100IU/ml,S001,NHS Supply Chain,D005,East England Depot,PH004,Community Health Pharmacy,2025-05-22,5,2025-05-27,250,108.0,18.82,122.55,4827.55,Delivered,B6483,Aug 07 2027,Cold Chain,Unknown,urgent
T100584,OR-35218,PN010,Co-codamol 30/500 Tablet,S001,NHS Supply Chain,D002,North West Depot,PH004,Community Health Pharmacy,20-Mar-2024,2,2024-03-23,300,300.0,12.22,,3666.0,Partial,B2488,2026-02-25,ambient,m1 2ab,handle with care
T100061,OR-67984,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D001,Central Hub London,PH001,St Thomas Hospital Pharmacy,???,7,14 August 2023,-999,5.0,£-5.00,264.3,,In Transit,B3340,N/A,18C,M1 2AB,urgent
T100857,OR-32565,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D001,Central Hub London,PH003,City Clinic Pharmacy,19/04/2023,2,2023-04-22,10,10.0,33.88,151.72,490.52,Cancelled,B4115,26/03/2024,Refrigerated,Unknown,call before delivery
T101186,OR-91315,PN005,Salbutamol  Inhaler,S005,GlobalMeds,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,09/02/2025,10,19 February 2025,0,0.0,37.75,228.38,228.38,Delivered,B6273,15/04/2027,2-8C,,—
T101499,OR-61579,PN010,Co-codamol 30/500 Tablet,S004,HealQuick ,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2023-03-07,7,03/15/2023,250,250.0,68.67,0.59,17168.09,Partial,B3877,2025-04-24,Cold Chain,SE1 9RT,call before delivery
T100273,OR-94645,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,2024-04-28,7,06/05/2024,20,20.0,49.19,80.81,1064.61,Cancelled,B6017,22/10/2025,Cold Chain,Unknown,temperature sensitive
T100036,OR-30644,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,2025-02-20,7,,20,20.0,19.89,85.67,483.47,Delivered,B2213,Nov 17 2026,2 to 8°C,,short shipment
T100649,OR-33551,PN002,Paracetamol 500mg Tablet,S005,GlobalMeds,D001,Central Hub London,PH007,Southcare Pharmacy,2023-08-07,5,08/14/2023,50,50.0,51.93,152.02,2748.52,Returned,,2025-05-21,2 to 8°C,B1 1AA,call before delivery
T101443,OR-29841,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH004,Community Health Pharmacy,2024/01/01,7,01/10/2024,100,100.0,£70.91,50.32,TBD,Returned,B1583,16/08/2024,Cold Chain,M1 2AB,call before delivery
T101150,OR-16964,PN004,Atorvastatin  20mg  Tablet,S001,NHS Supply Chain,D002,North West Depot,PH004,Community Health Pharmacy,2024/05/17,-2,2024-05-15,100,100.0,67.47,159.44,6906.44,Returned,,Jan 02 2025,Refrigerated,,handle with care
T100959,OR-19730,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist,D002,North West Depot,PH008,Lakeside Pharmacy,03/22/2025,4,2025-03-27,20,20.0,57.98,239.99,1399.59,Partial,B9483,03/12/2025,2-8C,LS1 1UR,urgent
T100724,OR-82609,PN006,Warfarin 2mg Tablet,S003,UKPharma Dist,D004,Wales Depot,PH007,Southcare Pharmacy,25-Sep-2024,10,10/05/2024,50,50.0,3.19,232.4,391.9,Returned,B5471,11/09/2026,Room Temp,N/A,temperature sensitive
T100186,OR-94940,PN007,Omeprazole 20mg Capsule,S003,UKPharma Dist,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,2023.03.11,7,03/18/2023,50,50.0,32.42,41.27,1662.27,Partial,B1621,11/05/2025,18C,B1 1AA,
T100902,OR-78848,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds,D005,East England Depot,PH004,Community Health Pharmacy,09-Feb-2024,3,2024-02-13,10,10.0,11.57,197.91,313.61,In Transit,,2024-09-06,ambient,,temperature sensitive
T100448,OR-79590,PN006,Warfarin 2mg Tablet,S004,HEALQUICK,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,2023.05.10,10,20 May 2023,300,300.0,65.03,127.98,19636.98,Cancelled,B2655,10/03/2024,2-8C,M1 2AB,temperature sensitive
T100661,OR-28119,PN008,Flu Vaccine,S003,UKPharma Dist,D002,North West Depot,PH001,St Thomas Hospital Pharmacy,2024-03-29,14,04/12/2024,50,50.0,40.33,57.22,2073.72,Cancelled,,Apr 06 2025,Refrigerated,Unknown,call before delivery
T100745,OR-41031,PN005,Salbutamol Inhaler,S005,GlobalMeds,D001,Central Hub London,PH007,Southcare Pharmacy,28-Feb-2025,5,2025-03-05,100,100.0,65.6,250.4,6810.4,Returned,B2516,Mar 02 2027,2-8C,Unknown,short shipment
T101444,OR-98641,PN003,Insulin Glargine 100IU/ml,S002,MediSupply Ltd,D001,Central Hub London,PH007,Southcare Pharmacy,04-Mar-2024,5,2024-03-11,250,210.0,73.16,263.79,18553.79,In Transit,B9658,Jan 10 2025,Cold Chain,,
T100714,OR-74748,PN008,Flu Vaccine,S002,MediSupply Ltd,D002,North West Depot,PH002,Royal Infirmary Pharmacy,04/28/2023,3,,0,0.0,73.02,231.71,231.71,In Transit,B6924,29/01/2025,2 to 8°C,B1 1AA,short shipment
T100405,OR-42018,PN010,Co-codamol 30/500 Tablet,S003,UKPharma Dist,D004,Wales Depot,PH008,Lakeside Pharmacy,04/14/2024,14,28/04/2024,10,10.0,29.64,76.43,372.83,Returned,B3448,2025-05-25,,SE1 9RT,temperature sensitive
T101080,OR-29473,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D001,Central Hub London,PH005,County General Pharmacy,2024-02-05,4,10 February 2024,250,250.0,31.65,88.28,8000.78,Delivered,B7427,2026-06-27,Refrigerated,M1 2AB,urgent
T100810,OR-43334,PN001,Amoxicillin 500mg Capsule,S004,HealQuick ,D005,East England Depot,PH007,Southcare Pharmacy,2023-04-27,14,05/13/2023,20,20.0,71.7,2.69,1436.69,Partial,,N/A,2-8C,m1 2ab,urgent
T100604,OR-35122,PN009,Metformin 500mg Tablet,S001,NHS Supply Chain,D005,East England Depot,PH007,Southcare Pharmacy,01/12/2024,4,12/05/2024,100,100.0,5.86,93.2,679.2,Returned,B4892,2025-06-07,Refrigerated,M1 2AB,
T100113,OR-30578,PN003,Insulin Glargine 100IU/ml,S005,GlobalMeds ,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,2025/03/19,n/a,unknown,100,100.0,22.29,293.94,2522.94,Cancelled,B9709,06/04/2026,Refrigerated,se1 9rt,handle with care
T100410,OR-43388,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH002,Royal Infirmary Pharmacy,2025-03-15,14,30/03/2025,20,20.0,36.77,167.15,902.55,Partial,B1664,2027-08-29,2-8C,LS1 1UR,short shipment
T101523,OR-15995,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D005,East England Depot,PH003,City Clinic Pharmacy,16-Jan-2023,7,23/01/2023,200,200.0,67.52,109.34,13613.34,Returned,B7632,2024-10-19,ambient,ls1 1ur,"
please confirm"
T100951,OR-52526,PN005,Salbutamol Inhaler,S004,HealQuick,D003,Scotland Regional Hub,PH010,University Hospital Pharmacy,2024-03-06,3,09 March 2024,250,250.0,40.67,233.31,10400.81,Returned,B9812,02/03/2025,Refrigerated,,
T100592,OR-63951,PN004,Atorvastatin 20mg Tablet,S003,UKPharma Dist ,D001,Central Hub London,PH008,Lakeside Pharmacy,03/07/2024,4,12/03/2024,50,15.0,53.96,10.05,2708.05,Returned,B5759,20/08/2025,18C,M1 2AB,urgent
T101529,OR-89493,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D005,East England Depot,PH005,County General Pharmacy,2023/05/02,2,,0,0.0,27.81,10.23,10.23,In Transit,B3543,2023-10-31,2-8C,B1 1AA,call before delivery
T100088,OR-59146,PN010,Co-codamol 30/500 Tablet,S005,GlobalMeds,D003,Scotland Regional Hub,PH009,Midtown Pharmacy,14/08/2023,14,2023-08-30,150,150.0,35.88,194.79,5576.79,In Transit,B4994,08/01/2026,2 to 8°C,LS1 1UR,
T100833,OR-37422,PN008,Flu Vaccine,S002,MediSupply Ltd,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,23-Dec-2023,7,30/12/2023,0,0.0,5.82,262.16,262.16,In Transit,B4730,26/11/2024,ambient,m1 2ab,urgent
T101213,OR-91961,PN005,Salbutamol Inhaler,S003,UKPharma Dist,D002,North West Depot,PH004,Community Health Pharmacy,15-Dec-2023,5,20/12/2023,0,0.0,23.43,133.94,TBD,In Transit,B6194,Jun 13 2024,2-8C,B1 1AA,temperature sensitive
T101528,OR-86134,PN004,Atorvastatin 20mg Tablet,S001,NHS Supply Chain,D004,Wales Depot,PH009,Midtown Pharmacy,2024-12-07,5,12/12/2024,150,150.0,£66.93,215.23,TBD,Delivered,B2949,2026-06-11,Room Temp,B1 1AA,urgent
T100739,OR-93774,PN001,Amoxicillin 500mg Capsule,S005,GlobalMeds,D004,Wales Depot,PH002,Royal Infirmary Pharmacy,2023/07/28,4,2023-08-02,100,100.0,66.77,119.82,6796.82,Cancelled,B8542,2025-08-21,ambient,,call before delivery
T100490,OR-42159,PN005,Salbutamol Inhaler,S002,MediSupply Ltd ,D005,East England Depot,PH009,Midtown Pharmacy,04/12/2024,2,12/07/2024,0,0.0,34.0,19.05,19.05,In Transit,,Feb 21 2026,Room Temp,M1 2AB,call before delivery
T100011,OR-83975,PN009,Metformin 500mg Tablet,S002,MediSupply Ltd,D004,Wales Depot,PH006,Northside Pharmacy,07/09/2024,3,07/12/2024,0,0.0,62.76,239.96,239.96,Cancelled,B1475,20/11/2026,18C,LS1 1UR,short shipment
T100391,OR-89526,PN007,Omeprazole 20mg Capsule,S004,HealQuick,D002,North West Depot,PH002,Royal Infirmary Pharmacy,25/04/2023,3,04/29/2023,250,140.0,58.13,88.04,14620.54,Partial,B4139,May 12 2025,Room Temp,N/A,short shipment
T100279,OR-64404,PN004,Atorvastatin 20mg Tablet,S004,HealQuick,D002,North West Depot,PH009,Midtown Pharmacy,05/06/2023,n/a,,100,100.0,£2.62,8.55,270.55,In Transit,B1761,2025-08-05,Room Temp,M1 2AB,
T101048,OR-48795,PN001,amoxicillin 500mg capsule,S003,UKPharma Dist,D004,Wales Depot,PH004,Community Health Pharmacy,15-Sep-2023,4,19/09/2023,300,300.0,62.09,234.66,18861.66,Delivered,B8735,2026-01-25,Room Temp,LS1 1UR,urgent
T100676,OR-31965,PN006,Warfarin 2mg Tablet,S005,GlobalMeds,D005,East England Depot,PH009,Midtown Pharmacy,30-Jun-2023,3,2023-07-05,150,150.0,45.63,150.45,6994.95,Returned,B8356,2024-11-27,2-8C,,short shipment
T101306,OR-29556,PN002,Paracetamol 500mg Tablet,S002,MediSupply Ltd,D003,Scotland Regional Hub,PH008,Lakeside Pharmacy,09-Oct-2023,14,2023-10-23,50,50.0,21.99,284.37,1383.87,Cancelled,B1868,Jan 30 2026,ambient,SE1 9RT,short shipment
T101496,OR-61973,PN010,Co-codamol 30/500 Tablet,S004,HealQuick,D003,Scotland Regional Hub,PH004,Community Health Pharmacy,30-Nov-2023,7,2023-12-09,-29,-29.0,51.31,,-1487.99,Delivered,B1201,Sep 06 2025,Room Temp,LS1 1UR,handle with care
T100675,OR-62604,PN006,Warfarin 2mg Tablet,S002,MediSupply Ltd,D002,North West Depot,PH004,Community Health Pharmacy,24/02/2023,10,08/03/2023,20,20.0,64.69,187.66,1481.46,Partial,B4047,2025-01-03,Cold Chain,M1 2AB,short shipment
T100836,OR-34303,PN002,Paracetamol 500mg Tablet,S004,HealQuick,D002,North West Depot,PH007,Southcare Pharmacy,2023/07/16,14,07/31/2023,20,20.0,29.53,153.37,743.97,Partial,B5111,2024-07-14,18C,B1 1AA,handle with care
T100154,OR-91003,PN003,Insulin Glargine 100IU/ml,S004,HealQuick,D005,East England Depot,PH002,Royal Infirmary Pharmacy,24/04/2023,10,05/04/2023,150,150.0,44.68,25.32,6727.32,Partial,4677,Nov 13 2023,Refrigerated,SE1 9RT,call before delivery
